Time (s),Section,Text,Anger Score,RMS,Brightness,Motion
234.4,,,0.6073,0.062238,30.400999,0.947705
234.5,,,0.6200,0.063202,30.400999,0.805774
234.6,,,0.6327,0.064166,30.400999,0.663843
234.7,,,0.6453,0.065129,30.400999,0.521911
234.8,,,0.6580,0.066093,30.400999,0.379980
234.9,,,0.6707,0.067057,30.400999,0.238049
235.0,,,0.6833,0.068021,30.400999,0.096117
235.1,,,0.6960,0.065416,30.400999,0.459755
235.2,,,0.7087,0.062812,30.400999,0.823392
235.3,,,0.7213,0.060207,30.400999,1.187029
235.4,,,0.7340,0.057603,30.400999,1.550667
235.5,,,0.7467,0.054998,30.400999,1.914304
235.6,,,0.7593,0.052393,30.400999,2.277941
235.7,,,0.7720,0.049789,30.400999,2.641579
235.8,,,0.7847,0.047184,30.400999,3.005216
235.9,,,0.7973,0.044579,30.400999,3.368853
236.0,4,So what now?,0.8100,0.041975,30.400999,3.732490
236.1,4,So what now?,0.8100,0.044788,30.400999,3.374215
236.2,4,So what now?,0.8100,0.047601,30.400999,3.015939
236.3,4,So what now?,0.8100,0.050414,30.400999,2.657663
236.4,4,So what now?,0.8100,0.053227,30.400999,2.299387
236.5,4,So what now?,0.8100,0.056041,30.400999,1.941111
236.6,4,So what now?,0.8100,0.058854,30.400999,1.582835
236.7,4,So what now?,0.8100,0.061667,30.400999,1.224559
236.8,4,So what now?,0.8100,0.064480,30.400999,0.866283
236.9,4,So what now?,0.8100,0.067293,30.400999,0.508007
237.0,4,So what now?,0.8100,0.070106,30.400999,0.149731
237.1,4,You and Dardunas,0.9600,0.071597,30.400999,0.314810
237.2,4,You and Dardunas,0.9600,0.073088,30.400999,0.479889
237.3,4,You and Dardunas,0.9600,0.074579,30.400999,0.644968
237.4,4,You and Dardunas,0.9600,0.076069,30.400999,0.810047
237.5,4,You and Dardunas,0.9600,0.077560,30.400999,0.975126
237.6,4,You and Dardunas,0.9600,0.079051,30.400999,1.140206
237.7,4,You and Dardunas,0.9600,0.080542,30.400999,1.305285
237.8,4,You and Dardunas,0.9600,0.082033,30.400999,1.470364
237.9,4,You and Dardunas,0.9600,0.083523,30.400999,1.635443
238.0,4,You and Dardunas,0.9600,0.085014,30.400999,1.800522
238.1,4,You and Dardunas,0.9600,0.084650,30.400999,1.741382
238.2,4,You and Dardunas,0.9600,0.084285,30.400999,1.682243
238.3,4,You and Dardunas,0.9600,0.083921,30.400999,1.623103
238.4,4,You and Dardunas,0.9600,0.083556,30.400999,1.563963
238.5,4,You and Dardunas,0.9600,0.083192,30.400999,1.504824
238.6,4,You and Dardunas,0.9600,0.082827,30.400999,1.445684
238.7,4,You and Dardunas,0.9600,0.082463,30.400999,1.386544
238.8,4,You and Dardunas,0.9600,0.082099,30.400999,1.327404
238.9,4,You and Dardunas,0.9600,0.081734,30.400999,1.268265
239.0,4,You and Dardunas,0.9600,0.081370,30.400999,1.209125
239.1,4,You and Dardunas,0.9600,0.075130,30.400999,1.108802
239.2,4,You and Dardunas,0.9600,0.068890,30.400999,1.008480
239.3,4,You and Dardunas,0.9600,0.062649,30.400999,0.908157
239.4,4,You and Dardunas,0.9600,0.056409,30.400999,0.807835
239.5,4,You and Dardunas,0.9600,0.050169,30.400999,0.707512
239.6,4,You and Dardunas,0.9600,0.043929,30.400999,0.607190
239.7,4,You and Dardunas,0.9600,0.037689,30.400999,0.506867
239.8,4,You and Dardunas,0.9600,0.031449,30.400999,0.406545
239.9,4,You and Dardunas,0.9600,0.025209,30.400999,0.306222
240.0,4,You and Dardunas,0.9600,0.018969,30.400999,0.205900
240.1,4,"One by one, you will be killed,",0.7600,0.025196,30.400999,0.198638
240.2,4,"One by one, you will be killed,",0.7600,0.031423,30.400999,0.191376
240.3,4,"One by one, you will be killed,",0.7600,0.037651,30.400999,0.184114
240.4,4,"One by one, you will be killed,",0.7600,0.043878,30.400999,0.176852
240.5,4,"One by one, you will be killed,",0.7600,0.050105,30.400999,0.169590
240.6,4,"One by one, you will be killed,",0.7600,0.056332,30.400999,0.162328
240.7,4,"One by one, you will be killed,",0.7600,0.062560,30.400999,0.155066
240.8,4,"One by one, you will be killed,",0.7600,0.068787,30.400999,0.147804
240.9,4,"One by one, you will be killed,",0.7600,0.075014,30.400999,0.140542
241.0,4,"One by one, you will be killed,",0.7600,0.081241,30.400999,0.133280
241.1,4,"One by one, you will be killed,",0.7600,0.077334,30.400999,0.171715
241.2,4,"One by one, you will be killed,",0.7600,0.073428,30.400999,0.210150
241.3,4,"One by one, you will be killed,",0.7600,0.069521,30.400999,0.248585
241.4,4,"One by one, you will be killed,",0.7600,0.065614,30.400999,0.287019
241.5,4,"One by one, you will be killed,",0.7600,0.061707,30.400999,0.325454
241.6,4,"One by one, you will be killed,",0.7600,0.057800,30.400999,0.363889
241.7,4,"One by one, you will be killed,",0.7600,0.053894,30.400999,0.402324
241.8,4,"One by one, you will be killed,",0.7600,0.049987,30.400999,0.440759
241.9,4,"One by one, you will be killed,",0.7600,0.046080,30.400999,0.479194
242.0,4,"One by one, you will be killed,",0.7600,0.042173,30.400999,0.517629
242.1,4,"One by one, you will be killed,",0.7600,0.043764,30.400999,0.600189
242.2,4,"One by one, you will be killed,",0.7600,0.045355,30.400999,0.682750
242.3,4,"One by one, you will be killed,",0.7600,0.046946,30.400999,0.765311
242.4,4,"One by one, you will be killed,",0.7600,0.048537,30.400999,0.847872
242.5,4,"One by one, you will be killed,",0.7600,0.050128,30.400999,0.930433
242.6,4,"One by one, you will be killed,",0.7600,0.051719,30.400999,1.012993
242.7,4,"One by one, you will be killed,",0.7600,0.053310,30.400999,1.095554
242.8,4,"One by one, you will be killed,",0.7600,0.054901,30.400999,1.178115
242.9,4,"One by one, you will be killed,",0.7600,0.056492,30.400999,1.260676
243.0,4,"One by one, you will be killed,",0.7600,0.058083,30.400999,1.343237
243.1,4,Dirtier and the Vowr,0.6600,0.058680,30.400999,1.409816
243.2,4,Dirtier and the Vowr,0.6600,0.059277,30.400999,1.476395
243.3,4,Dirtier and the Vowr,0.6600,0.059874,30.400999,1.542975
243.4,4,Dirtier and the Vowr,0.6600,0.060471,30.400999,1.609554
243.5,4,Dirtier and the Vowr,0.6600,0.061068,30.400999,1.676133
243.6,4,Dirtier and the Vowr,0.6600,0.061665,30.400999,1.742712
243.7,4,Dirtier and the Vowr,0.6600,0.062262,30.400999,1.809292
243.8,4,Dirtier and the Vowr,0.6600,0.062859,30.400999,1.875871
243.9,4,Dirtier and the Vowr,0.6600,0.063456,30.400999,1.942450
244.0,4,Dirtier and the Vowr,0.6600,0.064053,30.400999,2.009030
244.1,4,Dirtier and the Vowr,0.6600,0.063114,30.400999,2.071741
244.2,4,Dirtier and the Vowr,0.6600,0.062175,30.400999,2.134452
244.3,4,Dirtier and the Vowr,0.6600,0.061236,30.400999,2.197163
244.4,4,Dirtier and the Vowr,0.6600,0.060298,30.400999,2.259874
244.5,4,Dirtier and the Vowr,0.6600,0.059359,30.400999,2.322585
244.6,4,Dirtier and the Vowr,0.6600,0.058420,30.400999,2.385296
244.7,4,Dirtier and the Vowr,0.6600,0.057481,30.400999,2.448008
244.8,4,Dirtier and the Vowr,0.6600,0.056542,30.400999,2.510719
244.9,4,Dirtier and the Vowr,0.6600,0.055603,30.400999,2.573430
245.0,4,Dirtier and the Vowr,0.6600,0.054664,30.400999,2.636141
245.1,,,0.6520,0.054238,30.400999,2.685852
245.2,,,0.6440,0.053812,30.400999,2.735563
245.3,,,0.6360,0.053386,30.400999,2.785274
245.4,,,0.6280,0.052960,30.400999,2.834985
245.5,,,0.6200,0.052534,30.400999,2.884697
245.6,,,0.6120,0.052108,30.400999,2.934408
245.7,,,0.6040,0.051682,30.400999,2.984119
245.8,,,0.5960,0.051256,30.400999,3.033830
245.9,,,0.5880,0.050830,30.400999,3.083541
246.0,,,0.5800,0.050404,30.400999,3.133252
246.1,,,0.5720,0.053026,30.400999,3.223026
246.2,,,0.5640,0.055649,30.400999,3.312799
246.3,,,0.5560,0.058271,30.400999,3.402572
246.4,,,0.5480,0.060893,30.400999,3.492346
246.5,,,0.5400,0.063516,30.400999,3.582119
246.6,,,0.5320,0.066138,30.400999,3.671893
246.7,,,0.5240,0.068761,30.400999,3.761666
246.8,,,0.5160,0.071383,30.400999,3.851439
246.9,,,0.5080,0.074005,30.400999,3.941213
247.0,,,0.5000,0.076628,30.400999,4.030986
247.1,,,0.4920,0.077775,30.400999,4.456429
247.2,,,0.4840,0.078922,30.400999,4.881871
247.3,,,0.4760,0.080069,30.400999,5.307314
247.4,,,0.4680,0.081216,30.400999,5.732757
247.5,,,0.4600,0.082363,30.400999,6.158199
247.6,,,0.4520,0.083509,30.400999,6.583642
247.7,,,0.4440,0.084656,30.400999,7.009084
247.8,,,0.4360,0.085803,30.400999,7.434527
247.9,,,0.4280,0.086950,30.400999,7.859969
248.0,,,0.4200,0.088097,30.400999,8.285412
248.1,,,0.4120,0.094754,30.400999,7.979269
248.2,,,0.4040,0.101410,30.400999,7.673126
248.3,,,0.3960,0.108066,30.400999,7.366983
248.4,,,0.3880,0.114722,30.400999,7.060840
248.5,,,0.3800,0.121378,30.400999,6.754697
248.6,,,0.3720,0.128034,30.400999,6.448554
248.7,,,0.3640,0.134690,30.400999,6.142411
248.8,,,0.3560,0.141347,30.400999,5.836268
248.9,,,0.3480,0.148003,30.400999,5.530124
249.0,,,0.3400,0.154659,30.400999,5.223981
249.1,,,0.3320,0.146581,30.400999,4.929822
249.2,,,0.3240,0.138503,30.400999,4.635663
249.3,,,0.3160,0.130425,30.400999,4.341504
249.4,,,0.3080,0.122347,30.400999,4.047345
249.5,,,0.3000,0.114269,30.400999,3.753185
249.6,,,0.2920,0.106192,30.400999,3.459026
249.7,,,0.2840,0.098114,30.400999,3.164867
249.8,,,0.2760,0.090036,30.400999,2.870708
249.9,,,0.2680,0.081958,30.400999,2.576549
250.0,4,Entertainment?,0.2600,0.073880,30.400999,2.282389
250.1,4,Entertainment?,0.2600,0.073892,30.400999,2.180081
250.2,4,Entertainment?,0.2600,0.073905,30.400999,2.077773
250.3,4,Entertainment?,0.2600,0.073917,30.400999,1.975464
250.4,4,Entertainment?,0.2600,0.073930,30.400999,1.873156
250.5,4,Entertainment?,0.2600,0.073942,30.400999,1.770847
250.6,4,Entertainment?,0.2600,0.073954,30.400999,1.668539
250.7,4,Entertainment?,0.2600,0.073967,30.400999,1.566231
250.8,4,Entertainment?,0.2600,0.073979,30.400999,1.463922
250.9,4,Entertainment?,0.2600,0.073991,30.400999,1.361614
251.0,4,Entertainment?,0.2600,0.074004,30.400999,1.259305
251.1,4,Entertainment?,0.2600,0.070545,30.400999,1.299661
251.2,4,Entertainment?,0.2600,0.067086,30.400999,1.340016
251.3,4,Entertainment?,0.2600,0.063627,30.400999,1.380371
251.4,4,Entertainment?,0.2600,0.060168,30.400999,1.420726
251.5,4,Entertainment?,0.2600,0.056709,30.400999,1.461081
251.6,4,Entertainment?,0.2600,0.053250,30.400999,1.501436
251.7,4,Entertainment?,0.2600,0.049791,30.400999,1.541791
251.8,4,Entertainment?,0.2600,0.046332,30.400999,1.582146
251.9,4,Entertainment?,0.2600,0.042873,30.400999,1.622502
252.0,4,Entertainment?,0.2600,0.039414,30.400999,1.662857
252.1,,,0.2820,0.041365,30.400999,1.698973
252.2,,,0.3040,0.043316,30.400999,1.735089
252.3,,,0.3260,0.045267,30.400999,1.771205
252.4,,,0.3480,0.047218,30.400999,1.807322
252.5,,,0.3700,0.049169,30.400999,1.843438
252.6,,,0.3920,0.051120,30.400999,1.879554
252.7,,,0.4140,0.053071,30.400999,1.915670
252.8,,,0.4360,0.055022,30.400999,1.951787
252.9,,,0.4580,0.056973,30.400999,1.987903
253.0,,,0.4800,0.058924,30.400999,2.024019
253.1,,,0.5020,0.056726,30.400999,2.021596
253.2,,,0.5240,0.054529,30.400999,2.019173
253.3,,,0.5460,0.052331,30.400999,2.016749
253.4,,,0.5680,0.050134,30.400999,2.014326
253.5,,,0.5900,0.047936,30.400999,2.011902
253.6,,,0.6120,0.045738,30.400999,2.009479
253.7,,,0.6340,0.043541,30.400999,2.007056
253.8,,,0.6560,0.041343,30.400999,2.004632
253.9,,,0.6780,0.039145,30.400999,2.002209
254.0,4,He doesn't even see us as enemies,0.7000,0.036948,30.400999,1.999786
254.1,4,He doesn't even see us as enemies,0.7000,0.039633,30.400999,2.021178
254.2,4,He doesn't even see us as enemies,0.7000,0.042319,30.400999,2.042571
254.3,4,He doesn't even see us as enemies,0.7000,0.045004,30.400999,2.063964
254.4,4,He doesn't even see us as enemies,0.7000,0.047689,30.400999,2.085357
254.5,4,He doesn't even see us as enemies,0.7000,0.050375,30.400999,2.106750
254.6,4,He doesn't even see us as enemies,0.7000,0.053060,30.400999,2.128142
254.7,4,He doesn't even see us as enemies,0.7000,0.055746,30.400999,2.149535
254.8,4,He doesn't even see us as enemies,0.7000,0.058431,30.400999,2.170928
254.9,4,He doesn't even see us as enemies,0.7000,0.061117,30.400999,2.192321
255.0,4,He doesn't even see us as enemies,0.7000,0.063802,30.400999,2.213713
255.1,4,He doesn't even see us as enemies,0.7000,0.064682,30.400999,2.214936
255.2,4,He doesn't even see us as enemies,0.7000,0.065561,30.400999,2.216158
255.3,4,He doesn't even see us as enemies,0.7000,0.066441,30.400999,2.217381
255.4,4,He doesn't even see us as enemies,0.7000,0.067320,30.400999,2.218603
255.5,4,He doesn't even see us as enemies,0.7000,0.068199,30.400999,2.219826
255.6,4,He doesn't even see us as enemies,0.7000,0.069079,30.400999,2.221048
255.7,4,He doesn't even see us as enemies,0.7000,0.069958,30.400999,2.222270
255.8,4,He doesn't even see us as enemies,0.7000,0.070838,30.400999,2.223493
255.9,4,He doesn't even see us as enemies,0.7000,0.071717,30.400999,2.224715
256.0,4,He doesn't even see us as enemies,0.7000,0.072596,30.400999,2.225938
256.1,4,He doesn't even see us as enemies,0.7000,0.066887,30.400999,2.208673
256.2,4,He doesn't even see us as enemies,0.7000,0.061178,30.400999,2.191408
256.3,4,He doesn't even see us as enemies,0.7000,0.055469,30.400999,2.174143
256.4,4,He doesn't even see us as enemies,0.7000,0.049759,30.400999,2.156878
256.5,4,He doesn't even see us as enemies,0.7000,0.044050,30.400999,2.139613
256.6,4,He doesn't even see us as enemies,0.7000,0.038341,30.400999,2.122348
256.7,4,He doesn't even see us as enemies,0.7000,0.032631,30.400999,2.105083
256.8,4,He doesn't even see us as enemies,0.7000,0.026922,30.400999,2.087818
256.9,4,He doesn't even see us as enemies,0.7000,0.021213,30.400999,2.070553
257.0,4,He doesn't even see us as enemies,0.7000,0.015503,30.400999,2.053288
257.1,4,For nothing but toys to be broken and tossed aside,0.6400,0.019686,30.400999,1.848877
257.2,4,For nothing but toys to be broken and tossed aside,0.6400,0.023868,30.400999,1.644466
257.3,4,For nothing but toys to be broken and tossed aside,0.6400,0.028050,30.400999,1.440055
257.4,4,For nothing but toys to be broken and tossed aside,0.6400,0.032232,30.400999,1.235644
257.5,4,For nothing but toys to be broken and tossed aside,0.6400,0.036414,30.400999,1.031233
257.6,4,For nothing but toys to be broken and tossed aside,0.6400,0.040596,30.400999,0.826822
257.7,4,For nothing but toys to be broken and tossed aside,0.6400,0.044778,30.400999,0.622411
257.8,4,For nothing but toys to be broken and tossed aside,0.6400,0.048960,30.400999,0.418000
257.9,4,For nothing but toys to be broken and tossed aside,0.6400,0.053142,30.400999,0.213589
258.0,4,For nothing but toys to be broken and tossed aside,0.6400,0.057324,30.400999,0.009178
258.1,4,For nothing but toys to be broken and tossed aside,0.6400,0.057533,30.400999,0.086019
258.2,4,For nothing but toys to be broken and tossed aside,0.6400,0.057741,30.400999,0.162860
258.3,4,For nothing but toys to be broken and tossed aside,0.6400,0.057949,30.400999,0.239701
258.4,4,For nothing but toys to be broken and tossed aside,0.6400,0.058157,30.400999,0.316542
258.5,4,For nothing but toys to be broken and tossed aside,0.6400,0.058365,30.400999,0.393384
258.6,4,For nothing but toys to be broken and tossed aside,0.6400,0.058574,30.400999,0.470225
258.7,4,For nothing but toys to be broken and tossed aside,0.6400,0.058782,30.400999,0.547066
258.8,4,For nothing but toys to be broken and tossed aside,0.6400,0.058990,30.400999,0.623907
258.9,4,For nothing but toys to be broken and tossed aside,0.6400,0.059198,30.400999,0.700748
259.0,4,For nothing but toys to be broken and tossed aside,0.6400,0.059406,30.400999,0.777590
259.1,4,For nothing but toys to be broken and tossed aside,0.6400,0.057666,30.400999,0.739338
259.2,4,For nothing but toys to be broken and tossed aside,0.6400,0.055926,30.400999,0.701085
259.3,4,For nothing but toys to be broken and tossed aside,0.6400,0.054186,30.400999,0.662833
259.4,4,For nothing but toys to be broken and tossed aside,0.6400,0.052446,30.400999,0.624581
259.5,4,For nothing but toys to be broken and tossed aside,0.6400,0.050707,30.400999,0.586329
259.6,4,For nothing but toys to be broken and tossed aside,0.6400,0.048967,30.400999,0.548077
259.7,4,For nothing but toys to be broken and tossed aside,0.6400,0.047227,30.400999,0.509825
259.8,4,For nothing but toys to be broken and tossed aside,0.6400,0.045487,30.400999,0.471573
259.9,4,For nothing but toys to be broken and tossed aside,0.6400,0.043747,30.400999,0.433321
260.0,4,For nothing but toys to be broken and tossed aside,0.6400,0.042007,30.400999,0.395069
260.1,4,For nothing but toys to be broken and tossed aside,0.6400,0.042730,30.400999,0.867536
260.2,4,For nothing but toys to be broken and tossed aside,0.6400,0.043454,30.400999,1.340002
260.3,4,For nothing but toys to be broken and tossed aside,0.6400,0.044177,30.400999,1.812469
260.4,4,For nothing but toys to be broken and tossed aside,0.6400,0.044901,30.400999,2.284935
260.5,4,For nothing but toys to be broken and tossed aside,0.6400,0.045625,30.400999,2.757402
260.6,4,For nothing but toys to be broken and tossed aside,0.6400,0.046348,30.400999,3.229869
260.7,4,For nothing but toys to be broken and tossed aside,0.6400,0.047072,30.400999,3.702335
260.8,4,For nothing but toys to be broken and tossed aside,0.6400,0.047795,30.400999,4.174802
260.9,4,For nothing but toys to be broken and tossed aside,0.6400,0.048519,30.400999,4.647268
261.0,4,For nothing but toys to be broken and tossed aside,0.6400,0.049242,30.400999,5.119735
261.1,4,For nothing but toys to be broken and tossed aside,0.6400,0.045492,30.400999,4.840939
261.2,4,For nothing but toys to be broken and tossed aside,0.6400,0.041742,30.400999,4.562143
261.3,4,For nothing but toys to be broken and tossed aside,0.6400,0.037991,30.400999,4.283347
261.4,4,For nothing but toys to be broken and tossed aside,0.6400,0.034241,30.400999,4.004551
261.5,4,For nothing but toys to be broken and tossed aside,0.6400,0.030491,30.400999,3.725755
261.6,4,For nothing but toys to be broken and tossed aside,0.6400,0.026741,30.400999,3.446959
261.7,4,For nothing but toys to be broken and tossed aside,0.6400,0.022990,30.400999,3.168162
261.8,4,For nothing but toys to be broken and tossed aside,0.6400,0.019240,30.400999,2.889366
